value,source_id,notes_ids,iso3,Income_saving,Country__ESTANDAR,Years__ESTANDAR
5156.68813,,,HND,National Saving,Honduras,2020
282857.1531,,,MEX,National Saving,Mexico,2019
250878.8032,,,MEX,National Saving,Mexico,2020
3017.651939,,,NIC,National Saving,Nicaragua,2019
2918.100426,,,NIC,National Saving,Nicaragua,2020
8009.189844,,,PRY,National Saving,Paraguay,2019
7784.753419,,,PRY,National Saving,Paraguay,2020
46280.68136,,,PER,National Saving,Peru,2019
39274.0125,,,PER,National Saving,Peru,2020
21929.58159,,,DOM,National Saving,Dominican Republic,2019
18679.53601,,,DOM,National Saving,Dominican Republic,2020
9673.204398,,,URY,National Saving,Uruguay,2019
8375.991527,,,URY,National Saving,Uruguay,2020
485939.5209,,,ARG,Gross domestic product,Argentina,2021
40406.1117,,,BOL,Gross domestic product,Bolivia (Plurinational State of),2021
1671457.562,,,BRA,Gross domestic product,Brazil,2021
316565.0607,,,CHL,Gross domestic product,Chile,2021
318046.3556,,,COL,Gross domestic product,Colombia,2021
64931.37343,,,CRI,Gross domestic product,Costa Rica,2021
106165.866,,,ECU,Gross domestic product,Ecuador,2021
29451.25,,,SLV,Gross domestic product,El Salvador,2021
86054.1783,,,GTM,Gross domestic product,Guatemala,2021
28484.58771,,,HND,Gross domestic product,Honduras,2021
1313012.119,,,MEX,Gross domestic product,Mexico,2021
14142.20881,,,NIC,Gross domestic product,Nicaragua,2021
67406.73805,,,PAN,Gross domestic product,Panama,2021
39947.72877,,,PRY,Gross domestic product,Paraguay,2021
223570.8092,,,PER,Gross domestic product,Peru,2021
94295.07277,,,DOM,Gross domestic product,Dominican Republic,2021
61382.22939,,,URY,Gross domestic product,Uruguay,2021
5432921.493,,13801.0,,Gross domestic product,Latin America,2018
5286926.013,,13801.0,,Gross domestic product,Latin America,2019
4473090.174,,13801.0,,Gross domestic product,Latin America,2020
5080748.469,,13801.0,,Gross domestic product,Latin America,2021
-9851.708,,,ARG,Net factors payment to the rest of the word,Argentina,2021
-1029.4258,,,BOL,Net factors payment to the rest of the word,Bolivia (Plurinational State of),2021
-58970.9647,,,BRA,Net factors payment to the rest of the word,Brazil,2021
-18518.1269,,,CHL,Net factors payment to the rest of the word,Chile,2021
-8723.2538,,,COL,Net factors payment to the rest of the word,Colombia,2021
-4250.9218,,,CRI,Net factors payment to the rest of the word,Costa Rica,2021
-1670.0543,,,ECU,Net factors payment to the rest of the word,Ecuador,2021
-1565.52,,,SLV,Net factors payment to the rest of the word,El Salvador,2021
-2127.323,,,GTM,Net factors payment to the rest of the word,Guatemala,2021
-2352.3,,,HND,Net factors payment to the rest of the word,Honduras,2021
-33944.8901,,,MEX,Net factors payment to the rest of the word,Mexico,2021
-897.4,,,NIC,Net factors payment to the rest of the word,Nicaragua,2021
-3978.9025,,,PAN,Net factors payment to the rest of the word,Panama,2021
-1346.6125,,,PRY,Net factors payment to the rest of the word,Paraguay,2021
-18067.1318,,,PER,Net factors payment to the rest of the word,Peru,2021
-4710.5,,,DOM,Net factors payment to the rest of the word,Dominican Republic,2021
-6034.9995,,,URY,Net factors payment to the rest of the word,Uruguay,2021
-179812.7212,,13801.0,,Net factors payment to the rest of the word,Latin America,2018
-166159.8501,,13801.0,,Net factors payment to the rest of the word,Latin America,2019
-134338.9157,,13801.0,,Net factors payment to the rest of the word,Latin America,2020
-178016.6186,,13801.0,,Net factors payment to the rest of the word,Latin America,2021
1402.7406,,,ARG,Net current transferences,Argentina,2021
1202.4448,,,BOL,Net current transferences,Bolivia (Plurinational State of),2021
3206.7993,,,BRA,Net current transferences,Brazil,2021
-2827.1962,,,CHL,Net current transferences,Chile,2021
10774.535,,,COL,Net current transferences,Colombia,2021
550.0774,,,CRI,Net current transferences,Costa Rica,2021
3857.6233,,,ECU,Net current transferences,Ecuador,2021
7422.32,,,SLV,Net current transferences,El Salvador,2021
16114.8688,,,GTM,Net current transferences,Guatemala,2021
7631.6,,,HND,Net current transferences,Honduras,2021
51351.8254,,,MEX,Net current transferences,Mexico,2021
2183.0,,,NIC,Net current transferences,Nicaragua,2021
321.2988,,,PAN,Net current transferences,Panama,2021
534.0046,,,PRY,Net current transferences,Paraguay,2021
5797.3111,,,PER,Net current transferences,Peru,2021
10114.3,,,DOM,Net current transferences,Dominican Republic,2021
77.8375,,,URY,Net current transferences,Uruguay,2021
88781.6595,,13801.0,,Net current transferences,Latin America,2018
92910.3178,,13801.0,,Net current transferences,Latin America,2019
99765.7419,,13801.0,,Net current transferences,Latin America,2020
123555.1964,,13801.0,,Net current transferences,Latin America,2021
477490.5535,,,ARG,Gross national income,Argentina,2021
40579.1307,,,BOL,Gross national income,Bolivia (Plurinational State of),2021
1615693.396,,,BRA,Gross national income,Brazil,2021
295219.7376,,,CHL,Gross national income,Chile,2021
320097.6368,,,COL,Gross national income,Colombia,2021
61230.52903,,,CRI,Gross national income,Costa Rica,2021
108353.435,,,ECU,Gross national income,Ecuador,2021
35308.05,,,SLV,Gross national income,El Salvador,2021
100041.7241,,,GTM,Gross national income,Guatemala,2021
33763.88771,,,HND,Gross national income,Honduras,2021
1330419.054,,,MEX,Gross national income,Mexico,2021
15427.80881,,,NIC,Gross national income,Nicaragua,2021
63749.13435,,,PAN,Gross national income,Panama,2021
39135.12087,,,PRY,Gross national income,Paraguay,2021
211300.9885,,,PER,Gross national income,Peru,2021
99698.87277,,,DOM,Gross national income,Dominican Republic,2021
55425.06739,,,URY,Gross national income,Uruguay,2021
5341890.432,,13801.0,,Gross national income,Latin America,2018
5013197.678,,13801.0,,Gross national income,Latin America,2019
4272952.865,,13801.0,,Gross national income,Latin America,2020
4926907.964,,13801.0,,Gross national income,Latin America,2021
-525.0420352,,,ARG,Adjustment by currency conversion,Argentina,2021
2060.148024,,,BOL,Adjustment by currency conversion,Bolivia (Plurinational State of),2021
3.926221293,,,BRA,Adjustment by currency conversion,Brazil,2021
565.0768146,,,CHL,Adjustment by currency conversion,Chile,2021
4134.270379,,,COL,Adjustment by currency conversion,Colombia,2021
1076.214234,,,CRI,Adjustment by currency conversion,Costa Rica,2021
-142.1886,,,ECU,Adjustment by currency conversion,Ecuador,2021
0.02,,,SLV,Adjustment by currency conversion,El Salvador,2021
8.441652323,,,GTM,Adjustment by currency conversion,Guatemala,2021
-30.17462222,,,HND,Adjustment by currency conversion,Honduras,2021
-11921.10545,,,MEX,Adjustment by currency conversion,Mexico,2021
179.2848489,,,NIC,Adjustment by currency conversion,Nicaragua,2021
12.42653584,,,PRY,Adjustment by currency conversion,Paraguay,2021
461.1253608,,,PER,Adjustment by currency conversion,Peru,2021
613.8287646,,,DOM,Adjustment by currency conversion,Dominican Republic,2021
382.8120491,,,URY,Adjustment by currency conversion,Uruguay,2021
3631.921853,,13801.0,,Adjustment by currency conversion,Latin America,2018
11996.49526,,13801.0,,Adjustment by currency conversion,Latin America,2019
9720.883884,,13801.0,,Adjustment by currency conversion,Latin America,2020
-2308.0559,,13801.0,,Adjustment by currency conversion,Latin America,2021
476965.5115,,,ARG,Gross national income adjusted,Argentina,2021
42639.27872,,,BOL,Gross national income adjusted,Bolivia (Plurinational State of),2021
1615697.323,,,BRA,Gross national income adjusted,Brazil,2021
295784.8144,,,CHL,Gross national income adjusted,Chile,2021
324231.9072,,,COL,Gross national income adjusted,Colombia,2021
62306.74326,,,CRI,Gross national income adjusted,Costa Rica,2021
108211.2464,,,ECU,Gross national income adjusted,Ecuador,2021
35308.07,,,SLV,Gross national income adjusted,El Salvador,2021
100050.1657,,,GTM,Gross national income adjusted,Guatemala,2021
33733.71309,,,HND,Gross national income adjusted,Honduras,2021
1318497.949,,,MEX,Gross national income adjusted,Mexico,2021
15607.09366,,,NIC,Gross national income adjusted,Nicaragua,2021
39147.54741,,,PRY,Gross national income adjusted,Paraguay,2021
211762.1139,,,PER,Gross national income adjusted,Peru,2021
100312.7015,,,DOM,Gross national income adjusted,Dominican Republic,2021
55807.87944,,,URY,Gross national income adjusted,Uruguay,2021
5152507.184,,13801.0,,Gross national income adjusted,Latin America,2018
4959133.706,,13801.0,,Gross national income adjusted,Latin America,2019
4226684.876,,13801.0,,Gross national income adjusted,Latin America,2020
4860850.774,,13801.0,,Gross national income adjusted,Latin America,2021
382573.2562,,,ARG,Final consume expenditure,Argentina,2021
34983.59562,,,BOL,Final consume expenditure,Bolivia (Plurinational State of),2021
1335755.088,,,BRA,Final consume expenditure,Brazil,2021
241586.6503,,,CHL,Final consume expenditure,Chile,2021
281851.4234,,,COL,Final consume expenditure,Colombia,2021
51845.84683,,,CRI,Final consume expenditure,Costa Rica,2021
81387.407,,,ECU,Final consume expenditure,Ecuador,2021
30512.26,,,SLV,Final consume expenditure,El Salvador,2021
83648.31225,,,GTM,Final consume expenditure,Guatemala,2021
28330.55864,,,HND,Final consume expenditure,Honduras,2021
1045238.825,,,MEX,Final consume expenditure,Mexico,2021
12741.27705,,,NIC,Final consume expenditure,Nicaragua,2021
29868.90108,,,PRY,Final consume expenditure,Paraguay,2021
167908.3994,,,PER,Final consume expenditure,Peru,2021
73434.523,,,DOM,Final consume expenditure,Dominican Republic,2021
45551.99864,,,URY,Final consume expenditure,Uruguay,2021
4304185.386,,13801.0,,Final consume expenditure,Latin America,2018
4215291.415,,13801.0,,Final consume expenditure,Latin America,2019
3567026.621,,13801.0,,Final consume expenditure,Latin America,2020
3967921.73,,13801.0,,Final consume expenditure,Latin America,2021
94392.25528,,,ARG,National Saving,Argentina,2021
7655.683095,,,BOL,National Saving,Bolivia (Plurinational State of),2021
279942.2341,,,BRA,National Saving,Brazil,2021
54198.16409,,,CHL,National Saving,Chile,2021
42380.4838,,,COL,National Saving,Colombia,2021
10460.89643,,,CRI,National Saving,Costa Rica,2021
26823.8394,,,ECU,National Saving,Ecuador,2021
4795.81,,,SLV,National Saving,El Salvador,2021
16401.8535,,,GTM,National Saving,Guatemala,2021
5403.154452,,,HND,National Saving,Honduras,2021
273259.1235,,,MEX,National Saving,Mexico,2021
2865.816605,,,NIC,National Saving,Nicaragua,2021
9278.646334,,,PRY,National Saving,Paraguay,2021
43853.71447,,,PER,National Saving,Peru,2021
26878.17853,,,DOM,National Saving,Dominican Republic,2021
10255.8808,,,URY,National Saving,Uruguay,2021
848321.7983,,13801.0,,National Saving,Latin America,2018
833719.2903,,13801.0,,National Saving,Latin America,2019
755707.255,,13801.0,,National Saving,Latin America,2020
912562.7527,,13801.0,,National Saving,Latin America,2021
628117.9177,,,ARG,Gross domestic product,Argentina,2022
44008.28288,,,BOL,Gross domestic product,Bolivia (Plurinational State of),2022
1953214.756,,,BRA,Gross domestic product,Brazil,2022
301261.1703,,,CHL,Gross domestic product,Chile,2022
344632.2376,,,COL,Gross domestic product,Colombia,2022
69442.05542,,,CRI,Gross domestic product,Costa Rica,2022
21541.45439,,,CUB,Gross domestic product,Cuba,1990
17816.81183,,,CUB,Gross domestic product,Cuba,1991
16343.6004,,,CUB,Gross domestic product,Cuba,1992
16551.83475,,,CUB,Gross domestic product,Cuba,1993
21051.84598,,,CUB,Gross domestic product,Cuba,1994
23835.76052,,,CUB,Gross domestic product,Cuba,1995
25017.4,,,CUB,Gross domestic product,Cuba,1996
25365.9,,,CUB,Gross domestic product,Cuba,1997
25736.3,,,CUB,Gross domestic product,Cuba,1998
28364.6,,,CUB,Gross domestic product,Cuba,1999
30565.4,,,CUB,Gross domestic product,Cuba,2000
31682.4,,,CUB,Gross domestic product,Cuba,2001
33590.5,,,CUB,Gross domestic product,Cuba,2002
35901.1,,,CUB,Gross domestic product,Cuba,2003
38202.8,,,CUB,Gross domestic product,Cuba,2004
42644.0,,,CUB,Gross domestic product,Cuba,2005
52742.8,,,CUB,Gross domestic product,Cuba,2006
58603.9,,,CUB,Gross domestic product,Cuba,2007
60806.3,,,CUB,Gross domestic product,Cuba,2008
62078.6,,,CUB,Gross domestic product,Cuba,2009
64328.2,,,CUB,Gross domestic product,Cuba,2010
68990.14,,,CUB,Gross domestic product,Cuba,2011
73141.0,,,CUB,Gross domestic product,Cuba,2012
77148.0,,,CUB,Gross domestic product,Cuba,2013
80656.1,,,CUB,Gross domestic product,Cuba,2014
87132.8,,,CUB,Gross domestic product,Cuba,2015
91370.40786,,,CUB,Gross domestic product,Cuba,2016
96851.0,,,CUB,Gross domestic product,Cuba,2017
100050.0,,,CUB,Gross domestic product,Cuba,2018
103428.0,,,CUB,Gross domestic product,Cuba,2019
107352.0,,,CUB,Gross domestic product,Cuba,2020
22717.41667,,,CUB,Gross domestic product,Cuba,2021
14063.98757,,,CUB,Gross domestic product,Cuba,2022
115049.476,,,ECU,Gross domestic product,Ecuador,2022
32488.72,,,SLV,Gross domestic product,El Salvador,2022
94981.14773,,,GTM,Gross domestic product,Guatemala,2022
5335.759744,,,HTI,Gross domestic product,Haiti,1990
5162.524325,,,HTI,Gross domestic product,Haiti,1991
3638.688038,,,HTI,Gross domestic product,Haiti,1992
3112.852875,,,HTI,Gross domestic product,Haiti,1993
3661.851169,,,HTI,Gross domestic product,Haiti,1994
4645.15847,,,HTI,Gross domestic product,Haiti,1995
5119.7051,,,HTI,Gross domestic product,Haiti,1996
5588.050738,,,HTI,Gross domestic product,Haiti,1997
6475.189016,,,HTI,Gross domestic product,Haiti,1998
7045.941015,,,HTI,Gross domestic product,Haiti,1999
6314.960826,,,HTI,Gross domestic product,Haiti,2000
6176.447271,,,HTI,Gross domestic product,Haiti,2001
5608.662836,,,HTI,Gross domestic product,Haiti,2002
4608.976155,,,HTI,Gross domestic product,Haiti,2003
6246.450468,,,HTI,Gross domestic product,Haiti,2004
6923.946016,,,HTI,Gross domestic product,Haiti,2005
7711.617949,,,HTI,Gross domestic product,Haiti,2006
9661.848883,,,HTI,Gross domestic product,Haiti,2007
10259.74516,,,HTI,Gross domestic product,Haiti,2008
11452.01321,,,HTI,Gross domestic product,Haiti,2009
12011.94669,,,HTI,Gross domestic product,Haiti,2010
12934.04504,,,HTI,Gross domestic product,Haiti,2011
13587.51492,,,HTI,Gross domestic product,Haiti,2012
14786.75815,,,HTI,Gross domestic product,Haiti,2013
14940.99001,,,HTI,Gross domestic product,Haiti,2014
14204.41179,,,HTI,Gross domestic product,Haiti,2015
13333.35632,,,HTI,Gross domestic product,Haiti,2016
15237.36327,,,HTI,Gross domestic product,Haiti,2017
15730.38967,,,HTI,Gross domestic product,Haiti,2018
14065.35468,,,HTI,Gross domestic product,Haiti,2019
16547.76163,,,HTI,Gross domestic product,Haiti,2020
20110.61436,,,HTI,Gross domestic product,Haiti,2021
18751.38805,,,HTI,Gross domestic product,Haiti,2022
31709.79217,,,HND,Gross domestic product,Honduras,2022
1464324.628,,,MEX,Gross domestic product,Mexico,2022
15667.69468,,,NIC,Gross domestic product,Nicaragua,2022
76522.51178,,,PAN,Gross domestic product,Panama,2022
41703.78778,,,PRY,Gross domestic product,Paraguay,2022
242623.7306,,,PER,Gross domestic product,Peru,2022
113620.9199,,,DOM,Gross domestic product,Dominican Republic,2022
71305.22398,,,URY,Gross domestic product,Uruguay,2022
47036.33387,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1990
51726.26033,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1991
58464.37321,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1992
58097.51268,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1993
57163.11246,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1994
74888.74218,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1995
68255.64492,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1996
85837.73712,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1997
91336.70765,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1998
97972.84246,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),1999
117146.4086,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2000
122911.0934,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2001
92889.58698,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2002
83529.04428,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2003
112451.5986,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2004
145513.4897,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2005
183477.5221,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2006
229785.4344,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2007
308104.7744,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2008
271497.1956,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2009
285239.9487,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2010
332256.8618,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2011
352652.2718,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2012
334572.72,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2013
268678.3484,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2014
150117.0167,,,VEN,Gross domestic product,Venezuela (Bolivarian Republic of),2015
