value,source_id,notes_ids,iso3,Geographical area,Country__ESTANDAR,Sex__ESTANDAR,Years__ESTANDAR
5509.336,24,4,ARG,Urban,Argentina,Men,1950
3317.618,24,,ARG,Rural,Argentina,Men,1950
9673.609,24,,ARG,National,Argentina,Men,1955
6391.75,24,4,ARG,Urban,Argentina,Men,1955
3281.859,24,,ARG,Rural,Argentina,Men,1955
10481.348,24,,ARG,National,Argentina,Men,1960
7308.988,24,4,ARG,Urban,Argentina,Men,1960
3172.36,24,,ARG,Rural,Argentina,Men,1960
11259.728,24,,ARG,National,Argentina,Men,1965
8263.796,24,4,ARG,Urban,Argentina,Men,1965
2995.932,24,,ARG,Rural,Argentina,Men,1965
1523.885642,24,,BOL,National,Bolivia (Plurinational State of),Men,1950
523.557,24,4,BOL,Urban,Bolivia (Plurinational State of),Men,1950
1000.328,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1950
1643.004,24,,BOL,National,Bolivia (Plurinational State of),Men,1955
584.21,24,4,BOL,Urban,Bolivia (Plurinational State of),Men,1955
1058.794,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1955
1809.999,24,,BOL,National,Bolivia (Plurinational State of),Men,1960
665.324,24,4,BOL,Urban,Bolivia (Plurinational State of),Men,1960
1144.675,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1960
2002.948,24,,BOL,National,Bolivia (Plurinational State of),Men,1965
760.297,24,4,BOL,Urban,Bolivia (Plurinational State of),Men,1965
1242.651,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1965
26775.989,24,,BRA,National,Brazil,Men,1950
9439.199,24,4,BRA,Urban,Brazil,Men,1950
17336.79,24,,BRA,Rural,Brazil,Men,1950
31110.104,24,,BRA,National,Brazil,Men,1955
12211.758,24,4,BRA,Urban,Brazil,Men,1955
18898.346,24,,BRA,Rural,Brazil,Men,1955
36034.968,24,,BRA,National,Brazil,Men,1960
15586.645,24,4,BRA,Urban,Brazil,Men,1960
20448.323,24,,BRA,Rural,Brazil,Men,1960
41622.333,24,,BRA,National,Brazil,Men,1965
19789.504,24,4,BRA,Urban,Brazil,Men,1965
21832.829,24,,BRA,Rural,Brazil,Men,1965
3050.466,24,,CHL,National,Chile,Men,1950
1708.619,24,4,CHL,Urban,Chile,Men,1950
1341.847,24,,CHL,Rural,Chile,Men,1950
3399.177,24,,CHL,National,Chile,Men,1955
2058.532,24,4,CHL,Urban,Chile,Men,1955
1340.645,24,,CHL,Rural,Chile,Men,1955
3793.451,24,,CHL,National,Chile,Men,1960
2469.826,24,4,CHL,Urban,Chile,Men,1960
1323.625,24,,CHL,Rural,Chile,Men,1960
4231.741,24,,CHL,National,Chile,Men,1965
2927.201,24,4,CHL,Urban,Chile,Men,1965
1304.54,24,,CHL,Rural,Chile,Men,1965
6120.937,24,,COL,National,Colombia,Men,1950
2201.923,24,4,COL,Urban,Colombia,Men,1950
3919.014,24,,COL,Rural,Colombia,Men,1950
7060.671,24,,COL,National,Colombia,Men,1955
2882.383,24,4,COL,Urban,Colombia,Men,1955
4178.288,24,,COL,Rural,Colombia,Men,1955
8186.349,24,,COL,National,Colombia,Men,1960
3738.911,24,4,COL,Urban,Colombia,Men,1960
4447.438,24,,COL,Rural,Colombia,Men,1960
9518.119,24,,COL,National,Colombia,Men,1965
4805.647,24,4,COL,Urban,Colombia,Men,1965
4712.472,24,,COL,Rural,Colombia,Men,1965
489.5159154,24,,CRI,National,Costa Rica,Men,1950
152.738,24,4,CRI,Urban,Costa Rica,Men,1950
336.78,24,,CRI,Rural,Costa Rica,Men,1950
569.218,24,,CRI,National,Costa Rica,Men,1955
179.73,24,4,CRI,Urban,Costa Rica,Men,1955
389.488,24,,CRI,Rural,Costa Rica,Men,1955
676.049,24,,CRI,National,Costa Rica,Men,1960
215.986,24,4,CRI,Urban,Costa Rica,Men,1960
460.063,24,,CRI,Rural,Costa Rica,Men,1960
806.023,24,,CRI,National,Costa Rica,Men,1965
270.48,24,4,CRI,Urban,Costa Rica,Men,1965
535.543,24,,CRI,Rural,Costa Rica,Men,1965
3057.129,24,,CUB,National,Cuba,Men,1950
1654.343,24,4,CUB,Urban,Cuba,Men,1950
1402.786,24,,CUB,Rural,Cuba,Men,1950
3356.597,24,,CUB,National,Cuba,Men,1955
1852.314,24,4,CUB,Urban,Cuba,Men,1955
1504.283,24,,CUB,Rural,Cuba,Men,1955
3645.476,24,,CUB,National,Cuba,Men,1960
2050.734,24,4,CUB,Urban,Cuba,Men,1960
1594.742,24,,CUB,Rural,Cuba,Men,1960
4042.331,24,,CUB,National,Cuba,Men,1965
2317.235,24,4,CUB,Urban,Cuba,Men,1965
1725.096,24,,CUB,Rural,Cuba,Men,1965
1724.632,24,,ECU,National,Ecuador,Men,1950
465.671,24,4,ECU,Urban,Ecuador,Men,1950
1258.961,24,,ECU,Rural,Ecuador,Men,1950
1973.332,24,,ECU,National,Ecuador,Men,1955
592.447,24,4,ECU,Urban,Ecuador,Men,1955
1380.885,24,,ECU,Rural,Ecuador,Men,1955
2272.489,24,,ECU,National,Ecuador,Men,1960
750.924,24,4,ECU,Urban,Ecuador,Men,1960
1521.565,24,,ECU,Rural,Ecuador,Men,1960
2630.641,24,,ECU,National,Ecuador,Men,1965
938.609,24,4,ECU,Urban,Ecuador,Men,1965
1692.032,24,,ECU,Rural,Ecuador,Men,1965
1085.536,24,,SLV,National,El Salvador,Men,1950
371.737,24,4,SLV,Urban,El Salvador,Men,1950
713.799,24,,SLV,Rural,El Salvador,Men,1950
1193.946,24,,SLV,National,El Salvador,Men,1955
421.66,24,4,SLV,Urban,El Salvador,Men,1955
772.286,24,,SLV,Rural,El Salvador,Men,1955
1360.075,24,,SLV,National,El Salvador,Men,1960
494.913,24,4,SLV,Urban,El Salvador,Men,1960
865.162,24,,SLV,Rural,El Salvador,Men,1960
1584.319,24,,SLV,National,El Salvador,Men,1965
586.758,24,4,SLV,Urban,El Salvador,Men,1965
997.561,24,,SLV,Rural,El Salvador,Men,1965
1572.808,24,,GTM,National,Guatemala,Men,1950
377.982,24,4,GTM,Urban,Guatemala,Men,1950
1194.826,24,,GTM,Rural,Guatemala,Men,1950
1793.893,24,,GTM,National,Guatemala,Men,1955
484.623,24,4,GTM,Urban,Guatemala,Men,1955
1309.27,24,,GTM,Rural,Guatemala,Men,1955
2068.438,24,,GTM,National,Guatemala,Men,1960
620.492,24,4,GTM,Urban,Guatemala,Men,1960
1447.946,24,,GTM,Rural,Guatemala,Men,1960
2393.311,24,,GTM,National,Guatemala,Men,1965
780.756,24,4,GTM,Urban,Guatemala,Men,1965
1612.555,24,,GTM,Rural,Guatemala,Men,1965
1571.839,24,,HTI,National,Haiti,Men,1950
171.753,24,4,HTI,Urban,Haiti,Men,1950
1400.086,24,,HTI,Rural,Haiti,Men,1950
1720.176,24,,HTI,National,Haiti,Men,1955
216.367,24,4,HTI,Urban,Haiti,Men,1955
1503.809,24,,HTI,Rural,Haiti,Men,1955
1898.22,24,,HTI,National,Haiti,Men,1960
270.106,24,4,HTI,Urban,Haiti,Men,1960
1628.114,24,,HTI,Rural,Haiti,Men,1960
2101.788,24,,HTI,National,Haiti,Men,1965
333.782,24,4,HTI,Urban,Haiti,Men,1965
1768.006,24,,HTI,Rural,Haiti,Men,1965
777.832,24,,HND,National,Honduras,Men,1950
172.988,24,4,HND,Urban,Honduras,Men,1950
604.844,24,,HND,Rural,Honduras,Men,1950
890.798,24,,HND,National,Honduras,Men,1955
197.413,24,4,HND,Urban,Honduras,Men,1955
693.385,24,,HND,Rural,Honduras,Men,1955
1022.665,24,,HND,National,Honduras,Men,1960
225.832,24,4,HND,Urban,Honduras,Men,1960
796.833,24,,HND,Rural,Honduras,Men,1960
1173.358,24,,HND,National,Honduras,Men,1965
289.439,24,4,HND,Urban,Honduras,Men,1965
883.919,24,,HND,Rural,Honduras,Men,1965
13930.377,24,,MEX,National,Mexico,Men,1950
5709.883,24,4,MEX,Urban,Mexico,Men,1950
8220.494,24,,MEX,Rural,Mexico,Men,1950
16230.374,24,,MEX,National,Mexico,Men,1955
7329.978,24,4,MEX,Urban,Mexico,Men,1955
8900.396,24,,MEX,Rural,Mexico,Men,1955
19017.57,24,,MEX,National,Mexico,Men,1960
9382.923,24,4,MEX,Urban,Mexico,Men,1960
9634.647,24,,MEX,Rural,Mexico,Men,1960
22243.656,24,,MEX,National,Mexico,Men,1965
11951.449,24,4,MEX,Urban,Mexico,Men,1965
10292.207,24,,MEX,Rural,Mexico,Men,1965
643.903,24,,NIC,National,Nicaragua,Men,1950
203.495,24,4,NIC,Urban,Nicaragua,Men,1950
440.408,24,,NIC,Rural,Nicaragua,Men,1950
750.824,24,,NIC,National,Nicaragua,Men,1955
256.169,24,4,NIC,Urban,Nicaragua,Men,1955
494.655,24,,NIC,Rural,Nicaragua,Men,1955
885.719,24,,NIC,National,Nicaragua,Men,1960
324.475,24,4,NIC,Urban,Nicaragua,Men,1960
561.244,24,,NIC,Rural,Nicaragua,Men,1960
1031.081,24,,NIC,National,Nicaragua,Men,1965
411.65,24,4,NIC,Urban,Nicaragua,Men,1965
619.431,24,,NIC,Rural,Nicaragua,Men,1965
440.459,24,,PAN,National,Panama,Men,1950
160.207,24,4,PAN,Urban,Panama,Men,1950
280.252,24,,PAN,Rural,Panama,Men,1950
501.348,24,,PAN,National,Panama,Men,1955
189.738,24,4,PAN,Urban,Panama,Men,1955
311.61,24,,PAN,Rural,Panama,Men,1955
578.236,24,,PAN,National,Panama,Men,1960
227.35,24,4,PAN,Urban,Panama,Men,1960
350.886,24,,PAN,Rural,Panama,Men,1960
669.508,24,,PAN,National,Panama,Men,1965
283.574,24,4,PAN,Urban,Panama,Men,1965
385.934,24,,PAN,Rural,Panama,Men,1965
724.973,24,,PRY,National,Paraguay,Men,1950
242.573,24,4,PRY,Urban,Paraguay,Men,1950
482.4,24,,PRY,Rural,Paraguay,Men,1950
821.985,24,,PRY,National,Paraguay,Men,1955
277.589,24,4,PRY,Urban,Paraguay,Men,1955
544.396,24,,PRY,Rural,Paraguay,Men,1955
936.902,24,,PRY,National,Paraguay,Men,1960
319.31,24,4,PRY,Urban,Paraguay,Men,1960
617.592,24,,PRY,Rural,Paraguay,Men,1960
1075.074,24,,PRY,National,Paraguay,Men,1965
372.05,24,4,PRY,Urban,Paraguay,Men,1965
703.024,24,,PRY,Rural,Paraguay,Men,1965
3880.61,24,,PER,National,Peru,Men,1950
1379.836,24,4,PER,Urban,Peru,Men,1950
2500.774,24,,PER,Rural,Peru,Men,1950
4415.249,24,,PER,National,Peru,Men,1955
1810.37,24,4,PER,Urban,Peru,Men,1955
2604.879,24,,PER,Rural,Peru,Men,1955
5056.808,24,,PER,National,Peru,Men,1960
2348.795,24,4,PER,Urban,Peru,Men,1960
2708.013,24,,PER,Rural,Peru,Men,1960
5833.469,24,,PER,National,Peru,Men,1965
3025.499,24,4,PER,Urban,Peru,Men,1965
2807.97,24,,PER,Rural,Peru,Men,1965
1197.309,24,,DOM,National,Dominican Republic,Men,1950
259.654,24,4,DOM,Urban,Dominican Republic,Men,1950
937.655,24,,DOM,Rural,Dominican Republic,Men,1950
1409.216,24,,DOM,National,Dominican Republic,Men,1955
350.599,24,4,DOM,Urban,Dominican Republic,Men,1955
1058.617,24,,DOM,Rural,Dominican Republic,Men,1955
1667.834,24,,DOM,National,Dominican Republic,Men,1960
468.192,24,4,DOM,Urban,Dominican Republic,Men,1960
1199.642,24,,DOM,Rural,Dominican Republic,Men,1960
1961.226,24,,DOM,National,Dominican Republic,Men,1965
649.369,24,4,DOM,Urban,Dominican Republic,Men,1965
1311.857,24,,DOM,Rural,Dominican Republic,Men,1965
1132.285,24,,URY,National,Uruguay,Men,1950
858.225,24,4,URY,Urban,Uruguay,Men,1950
274.06,24,,URY,Rural,Uruguay,Men,1950
1193.209,24,,URY,National,Uruguay,Men,1955
915.24,24,4,URY,Urban,Uruguay,Men,1955
277.969,24,,URY,Rural,Uruguay,Men,1955
1270.335,24,,URY,National,Uruguay,Men,1960
985.942,24,4,URY,Urban,Uruguay,Men,1960
284.393,24,,URY,Rural,Uruguay,Men,1960
1343.625,24,,URY,National,Uruguay,Men,1965
1055.034,24,4,URY,Urban,Uruguay,Men,1965
288.591,24,,URY,Rural,Uruguay,Men,1965
2792.055294,24,,VEN,National,Venezuela (Bolivarian Republic of),Men,1950
1470.459,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Men,1950
1321.597,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Men,1950
3450.217,24,,VEN,National,Venezuela (Bolivarian Republic of),Men,1955
1960.523,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Men,1955
1489.694,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Men,1955
4154.161,24,,VEN,National,Venezuela (Bolivarian Republic of),Men,1960
2533.225,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Men,1960
1620.936,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Men,1960
4960.38,24,,VEN,National,Venezuela (Bolivarian Republic of),Men,1965
3257.251,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Men,1965
1703.129,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Men,1965
81319.49485,24,226,,National,Latin America,Men,1950
33034.178,24,"4,226",,Urban,Latin America,Men,1950
48285.319,24,226,,Rural,Latin America,Men,1950
93156.947,24,226,,National,Latin America,Men,1955
41163.393,24,"4,226",,Urban,Latin America,Men,1955
51993.554,24,226,,Rural,Latin America,Men,1955
106817.092,24,226,,National,Latin America,Men,1960
50988.893,24,"4,226",,Urban,Latin America,Men,1960
55828.199,24,226,,Rural,Latin America,Men,1960
122484.659,24,226,,National,Latin America,Men,1965
63069.38,24,"4,226",,Urban,Latin America,Men,1965
59415.279,24,226,,Rural,Latin America,Men,1965
8323.381,24,,ARG,National,Argentina,Women,1950
5582.66,24,4,ARG,Urban,Argentina,Women,1950
2740.721,24,,ARG,Rural,Argentina,Women,1950
9255.735,24,,ARG,National,Argentina,Women,1955
6515.672,24,4,ARG,Urban,Argentina,Women,1955
2740.063,24,,ARG,Rural,Argentina,Women,1955
10137.702,24,,ARG,National,Argentina,Women,1960
7473.521,24,4,ARG,Urban,Argentina,Women,1960
2664.181,24,,ARG,Rural,Argentina,Women,1960
11023.54,24,,ARG,National,Argentina,Women,1965
8492.985,24,4,ARG,Urban,Argentina,Women,1965
2530.555,24,,ARG,Rural,Argentina,Women,1965
1565.762774,24,,BOL,National,Bolivia (Plurinational State of),Women,1950
556.612,24,4,BOL,Urban,Bolivia (Plurinational State of),Women,1950
1009.151,24,,BOL,Rural,Bolivia (Plurinational State of),Women,1950
1681.586,24,,BOL,National,Bolivia (Plurinational State of),Women,1955
618.343,24,4,BOL,Urban,Bolivia (Plurinational State of),Women,1955
1063.243,24,,BOL,Rural,Bolivia (Plurinational State of),Women,1955
1843.685,24,,BOL,National,Bolivia (Plurinational State of),Women,1960
700.486,24,4,BOL,Urban,Bolivia (Plurinational State of),Women,1960
1143.199,24,,BOL,Rural,Bolivia (Plurinational State of),Women,1960
2029.477,24,,BOL,National,Bolivia (Plurinational State of),Women,1965
795.884,24,4,BOL,Urban,Bolivia (Plurinational State of),Women,1965
1233.593,24,,BOL,Rural,Bolivia (Plurinational State of),Women,1965
27198.737,24,,BRA,National,Brazil,Women,1950
10354.246,24,4,BRA,Urban,Brazil,Women,1950
16844.491,24,,BRA,Rural,Brazil,Women,1950
31534.451,24,,BRA,National,Brazil,Women,1955
13299.263,24,4,BRA,Urban,Brazil,Women,1955
18235.188,24,,BRA,Rural,Brazil,Women,1955
36447.067,24,,BRA,National,Brazil,Women,1960
16867.215,24,4,BRA,Urban,Brazil,Women,1960
19579.852,24,,BRA,Rural,Brazil,Women,1960
42069.913,24,,BRA,National,Brazil,Women,1965
21191.228,24,4,BRA,Urban,Brazil,Women,1965
20878.685,24,,BRA,Rural,Brazil,Women,1965
3137.82,24,,CHL,National,Chile,Women,1950
1903.287,24,4,CHL,Urban,Chile,Women,1950
1234.533,24,,CHL,Rural,Chile,Women,1950
3499.49,24,,CHL,National,Chile,Women,1955
2290.762,24,4,CHL,Urban,Chile,Women,1955
1208.728,24,,CHL,Rural,Chile,Women,1955
3913.688,24,,CHL,National,Chile,Women,1960
2749.889,24,4,CHL,Urban,Chile,Women,1960
1163.799,24,,CHL,Rural,Chile,Women,1960
4371.434,24,,CHL,National,Chile,Women,1965
3225.857,24,4,CHL,Urban,Chile,Women,1965
1145.577,24,,CHL,Rural,Chile,Women,1965
6219.962,24,,COL,National,Colombia,Women,1950
2591.677,24,4,COL,Urban,Colombia,Women,1950
3628.285,24,,COL,Rural,Colombia,Women,1950
7164.525,24,,COL,National,Colombia,Women,1955
3312.393,24,4,COL,Urban,Colombia,Women,1955
3852.132,24,,COL,Rural,Colombia,Women,1955
8294.028,24,,COL,National,Colombia,Women,1960
4213.315,24,4,COL,Urban,Colombia,Women,1960
4080.713,24,,COL,Rural,Colombia,Women,1960
9626.113,24,,COL,National,Colombia,Women,1965
5334.976,24,4,COL,Urban,Colombia,Women,1965
4291.137,24,,COL,Rural,Colombia,Women,1965
469.971,24,,CRI,National,Costa Rica,Women,1950
168.614,24,4,CRI,Urban,Costa Rica,Women,1950
301.357,24,,CRI,Rural,Costa Rica,Women,1950
548.441,24,,CRI,National,Costa Rica,Women,1955
198.461,24,4,CRI,Urban,Costa Rica,Women,1955
349.98,24,,CRI,Rural,Costa Rica,Women,1955
653.279,24,,CRI,National,Costa Rica,Women,1960
238.417,24,4,CRI,Urban,Costa Rica,Women,1960
414.862,24,,CRI,Rural,Costa Rica,Women,1960
780.292,24,,CRI,National,Costa Rica,Women,1965
296.827,24,4,CRI,Urban,Costa Rica,Women,1965
483.465,24,,CRI,Rural,Costa Rica,Women,1965
2862.868,24,,CUB,National,Cuba,Women,1950
1697.142,24,4,CUB,Urban,Cuba,Women,1950
1165.726,24,,CUB,Rural,Cuba,Women,1950
3182.937,24,,CUB,National,Cuba,Women,1955
1908.126,24,4,CUB,Urban,Cuba,Women,1955
1274.811,24,,CUB,Rural,Cuba,Women,1955
3495.757,24,,CUB,National,Cuba,Women,1960
2118.998,24,4,CUB,Urban,Cuba,Women,1960
1376.759,24,,CUB,Rural,Cuba,Women,1960
3909.733,24,,CUB,National,Cuba,Women,1965
2396.029,24,4,CUB,Urban,Cuba,Women,1965
1513.704,24,,CUB,Rural,Cuba,Women,1965
1745.53,24,,ECU,National,Ecuador,Women,1950
515.972,24,4,ECU,Urban,Ecuador,Women,1950
1229.558,24,,ECU,Rural,Ecuador,Women,1950
1984.144,24,,ECU,National,Ecuador,Women,1955
650.395,24,4,ECU,Urban,Ecuador,Women,1955
1333.749,24,,ECU,Rural,Ecuador,Women,1955
2273.053,24,,ECU,National,Ecuador,Women,1960
818.291,24,4,ECU,Urban,Ecuador,Women,1960
1454.762,24,,ECU,Rural,Ecuador,Women,1960
2619.478,24,,ECU,National,Ecuador,Women,1965
1015.713,24,4,ECU,Urban,Ecuador,Women,1965
1603.765,24,,ECU,Rural,Ecuador,Women,1965
1114.681,24,,SLV,National,El Salvador,Women,1950
430.363,24,4,SLV,Urban,El Salvador,Women,1950
684.318,24,,SLV,Rural,El Salvador,Women,1950
1234.383,24,,SLV,National,El Salvador,Women,1955
487.204,24,4,SLV,Urban,El Salvador,Women,1955
747.179,24,,SLV,Rural,El Salvador,Women,1955
1399.105,24,,SLV,National,El Salvador,Women,1960
564.265,24,4,SLV,Urban,El Salvador,Women,1960
834.84,24,,SLV,Rural,El Salvador,Women,1960
1611.204,24,,SLV,National,El Salvador,Women,1965
658.024,24,4,SLV,Urban,El Salvador,Women,1965
953.18,24,,SLV,Rural,El Salvador,Women,1965
1542.153,24,,GTM,National,Guatemala,Women,1950
406.301,24,4,GTM,Urban,Guatemala,Women,1950
1135.852,24,,GTM,Rural,Guatemala,Women,1950
1752.529,24,,GTM,National,Guatemala,Women,1955
517.227,24,4,GTM,Urban,Guatemala,Women,1955
1235.302,24,,GTM,Rural,Guatemala,Women,1955
2017.087,24,,GTM,National,Guatemala,Women,1960
659.179,24,4,GTM,Urban,Guatemala,Women,1960
1357.908,24,,GTM,Rural,Guatemala,Women,1960
2332.849,24,,GTM,National,Guatemala,Women,1965
826.949,24,4,GTM,Urban,Guatemala,Women,1965
1505.9,24,,GTM,Rural,Guatemala,Women,1965
1649.438,24,,HTI,National,Haiti,Women,1950
223.714,24,4,HTI,Urban,Haiti,Women,1950
1425.724,24,,HTI,Rural,Haiti,Women,1950
1794.891,24,,HTI,National,Haiti,Women,1955
281.258,24,4,HTI,Urban,Haiti,Women,1955
1513.633,24,,HTI,Rural,Haiti,Women,1955
1969.705,24,,HTI,National,Haiti,Women,1960
350.145,24,4,HTI,Urban,Haiti,Women,1960
1619.56,24,,HTI,Rural,Haiti,Women,1960
2171.857,24,,HTI,National,Haiti,Women,1965
431.833,24,4,HTI,Urban,Haiti,Women,1965
1740.024,24,,HTI,Rural,Haiti,Women,1965
768.893,24,,HND,National,Honduras,Women,1950
189.067,24,4,HND,Urban,Honduras,Women,1950
579.826,24,,HND,Rural,Honduras,Women,1950
880.56,24,,HND,National,Honduras,Women,1955
215.755,24,4,HND,Urban,Honduras,Women,1955
664.805,24,,HND,Rural,Honduras,Women,1955
1015.971,24,,HND,National,Honduras,Women,1960
248.042,24,4,HND,Urban,Honduras,Women,1960
767.929,24,,HND,Rural,Honduras,Women,1960
1172.647,24,,HND,National,Honduras,Women,1965
317.767,24,4,HND,Urban,Honduras,Women,1965
854.88,24,,HND,Rural,Honduras,Women,1965
14082.181,24,,MEX,National,Mexico,Women,1950
6243.489,24,4,MEX,Urban,Mexico,Women,1950
7838.692,24,,MEX,Rural,Mexico,Women,1950
16374.851,24,,MEX,National,Mexico,Women,1955
7884.837,24,4,MEX,Urban,Mexico,Women,1955
8490.014,24,,MEX,Rural,Mexico,Women,1955
19156.669,24,,MEX,National,Mexico,Women,1960
9955.966,24,4,MEX,Urban,Mexico,Women,1960
9200.703,24,,MEX,Rural,Mexico,Women,1960
22379.568,24,,MEX,National,Mexico,Women,1965
12542.227,24,4,MEX,Urban,Mexico,Women,1965
9837.341,24,,MEX,Rural,Mexico,Women,1965
651.09,24,,NIC,National,Nicaragua,Women,1950
251.598,24,4,NIC,Urban,Nicaragua,Women,1950
399.492,24,,NIC,Rural,Nicaragua,Women,1950
757.18,24,,NIC,National,Nicaragua,Women,1955
307.28,24,4,NIC,Urban,Nicaragua,Women,1955
449.9,24,,NIC,Rural,Nicaragua,Women,1955
888.955,24,,NIC,National,Nicaragua,Women,1960
377.999,24,4,NIC,Urban,Nicaragua,Women,1960
510.956,24,,NIC,Rural,Nicaragua,Women,1960
1031.558,24,,NIC,National,Nicaragua,Women,1965
468.547,24,4,NIC,Urban,Nicaragua,Women,1965
563.011,24,,NIC,Rural,Nicaragua,Women,1965
419.201,24,,PAN,National,Panama,Women,1950
169.161,24,4,PAN,Urban,Panama,Women,1950
250.04,24,,PAN,Rural,Panama,Women,1950
479.683,24,,PAN,National,Panama,Women,1955
201.354,24,4,PAN,Urban,Panama,Women,1955
278.329,24,,PAN,Rural,Panama,Women,1955
554.685,24,,PAN,National,Panama,Women,1960
241.835,24,4,PAN,Urban,Panama,Women,1960
312.85,24,,PAN,Rural,Panama,Women,1960
645.114,24,,PAN,National,Panama,Women,1965
301.423,24,4,PAN,Urban,Panama,Women,1965
343.691,24,,PAN,Rural,Panama,Women,1965
748.272,24,,PRY,National,Paraguay,Women,1950
267.125,24,4,PRY,Urban,Paraguay,Women,1950
481.147,24,,PRY,Rural,Paraguay,Women,1950
851.019,24,,PRY,National,Paraguay,Women,1955
309.514,24,4,PRY,Urban,Paraguay,Women,1955
541.505,24,,PRY,Rural,Paraguay,Women,1955
965.97,24,,PRY,National,Paraguay,Women,1960
357.801,24,4,PRY,Urban,Paraguay,Women,1960
608.169,24,,PRY,Rural,Paraguay,Women,1960
1095.778,24,,PRY,National,Paraguay,Women,1965
414.611,24,4,PRY,Urban,Paraguay,Women,1965
681.167,24,,PRY,Rural,Paraguay,Women,1965
3847.125,24,,PER,National,Peru,Women,1950
1343.741,24,4,PER,Urban,Peru,Women,1950
2503.384,24,,PER,Rural,Peru,Women,1950
4371.519,24,,PER,National,Peru,Women,1955
1773.802,24,4,PER,Urban,Peru,Women,1955
2597.717,24,,PER,Rural,Peru,Women,1955
5004.718,24,,PER,National,Peru,Women,1960
2313.392,24,4,PER,Urban,Peru,Women,1960
2691.326,24,,PER,Rural,Peru,Women,1960
5774.221,24,,PER,National,Peru,Women,1965
2991.6,24,4,PER,Urban,Peru,Women,1965
2782.621,24,,PER,Rural,Peru,Women,1965
1167.341,24,,DOM,National,Dominican Republic,Women,1950
300.058,24,4,DOM,Urban,Dominican Republic,Women,1950
867.283,24,,DOM,Rural,Dominican Republic,Women,1950
1371.452,24,,DOM,National,Dominican Republic,Women,1955
399.408,24,4,DOM,Urban,Dominican Republic,Women,1955
972.044,24,,DOM,Rural,Dominican Republic,Women,1955
1626.214,24,,DOM,National,Dominican Republic,Women,1960
529.196,24,4,DOM,Urban,Dominican Republic,Women,1960
1097.018,24,,DOM,Rural,Dominican Republic,Women,1960
1917.742,24,,DOM,National,Dominican Republic,Women,1965
718.042,24,4,DOM,Urban,Dominican Republic,Women,1965
1199.7,24,,DOM,Rural,Dominican Republic,Women,1965
1106.221,24,,URY,National,Uruguay,Women,1950
862.851,24,4,URY,Urban,Uruguay,Women,1950
243.37,24,,URY,Rural,Uruguay,Women,1950
1179.42,24,,URY,National,Uruguay,Women,1955
930.815,24,4,URY,Urban,Uruguay,Women,1955
248.605,24,,URY,Rural,Uruguay,Women,1955
1268.475,24,,URY,National,Uruguay,Women,1960
1012.791,24,4,URY,Urban,Uruguay,Women,1960
255.684,24,,URY,Rural,Uruguay,Women,1960
1351.119,24,,URY,National,Uruguay,Women,1965
1091.227,24,4,URY,Urban,Uruguay,Women,1965
259.892,24,,URY,Rural,Uruguay,Women,1965
2689.921157,24,,VEN,National,Venezuela (Bolivarian Republic of),Women,1950
1469.384,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Women,1950
1220.537,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Women,1950
3310.852,24,,VEN,National,Venezuela (Bolivarian Republic of),Women,1955
1948.592,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Women,1955
1362.26,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Women,1955
3997.161,24,,VEN,National,Venezuela (Bolivarian Republic of),Women,1960
2521.563,24,4,VEN,Urban,Venezuela (Bolivarian Republic of),Women,1960
1475.598,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Women,1960
4790.279,24,,VEN,National,Venezuela (Bolivarian Republic of),Women,1965
